geo_type,region,transportation_type,alternative_name,sub-region,country,Date,Frequency
city,Charlotte,driving,NA,North Carolina,United States,2021-02-22,104
city,Charlotte,driving,NA,North Carolina,United States,2021-02-23,116.58
city,Charlotte,driving,NA,North Carolina,United States,2021-02-24,122.09
city,Charlotte,driving,NA,North Carolina,United States,2021-02-25,124.39
city,Charlotte,driving,NA,North Carolina,United States,2021-02-26,138.05
city,Charlotte,driving,NA,North Carolina,United States,2021-02-27,140.7
city,Charlotte,driving,NA,North Carolina,United States,2021-02-28,105.94
city,Charlotte,driving,NA,North Carolina,United States,2021-03-01,112.13
city,Charlotte,driving,NA,North Carolina,United States,2021-03-02,117.02
city,Charlotte,driving,NA,North Carolina,United States,2021-03-03,124.13
city,Charlotte,driving,NA,North Carolina,United States,2021-03-04,130.92
city,Charlotte,driving,NA,North Carolina,United States,2021-03-05,149.13
city,Charlotte,transit,NA,North Carolina,United States,2020-01-13,100
city,Charlotte,transit,NA,North Carolina,United States,2020-01-14,98.24
city,Charlotte,transit,NA,North Carolina,United States,2020-01-15,100.72
city,Charlotte,transit,NA,North Carolina,United States,2020-01-16,98.92
city,Charlotte,transit,NA,North Carolina,United States,2020-01-17,106.88
city,Charlotte,transit,NA,North Carolina,United States,2020-01-18,95.27
city,Charlotte,transit,NA,North Carolina,United States,2020-01-19,88.55
city,Charlotte,transit,NA,North Carolina,United States,2020-01-20,98.16
city,Charlotte,transit,NA,North Carolina,United States,2020-01-21,103.16
city,Charlotte,transit,NA,North Carolina,United States,2020-01-22,99.22
city,Charlotte,transit,NA,North Carolina,United States,2020-01-23,98.6
city,Charlotte,transit,NA,North Carolina,United States,2020-01-24,99.8
city,Charlotte,transit,NA,North Carolina,United States,2020-01-25,105.85
city,Charlotte,transit,NA,North Carolina,United States,2020-01-26,81.21
city,Charlotte,transit,NA,North Carolina,United States,2020-01-27,100.31
city,Charlotte,transit,NA,North Carolina,United States,2020-01-28,100.68
city,Charlotte,transit,NA,North Carolina,United States,2020-01-29,96.13
city,Charlotte,transit,NA,North Carolina,United States,2020-01-30,97.78
city,Charlotte,transit,NA,North Carolina,United States,2020-01-31,100.67
city,Charlotte,transit,NA,North Carolina,United States,2020-02-01,103.34
city,Charlotte,transit,NA,North Carolina,United States,2020-02-02,81.42
city,Charlotte,transit,NA,North Carolina,United States,2020-02-03,99.45
city,Charlotte,transit,NA,North Carolina,United States,2020-02-04,100.63
city,Charlotte,transit,NA,North Carolina,United States,2020-02-05,103.19
city,Charlotte,transit,NA,North Carolina,United States,2020-02-06,92.18
city,Charlotte,transit,NA,North Carolina,United States,2020-02-07,103.11
city,Charlotte,transit,NA,North Carolina,United States,2020-02-08,100.34
city,Charlotte,transit,NA,North Carolina,United States,2020-02-09,87.85
city,Charlotte,transit,NA,North Carolina,United States,2020-02-10,104.39
city,Charlotte,transit,NA,North Carolina,United States,2020-02-11,101.59
city,Charlotte,transit,NA,North Carolina,United States,2020-02-12,110.67
city,Charlotte,transit,NA,North Carolina,United States,2020-02-13,107.82
city,Charlotte,transit,NA,North Carolina,United States,2020-02-14,119.78
city,Charlotte,transit,NA,North Carolina,United States,2020-02-15,108.57
city,Charlotte,transit,NA,North Carolina,United States,2020-02-16,86.31
city,Charlotte,transit,NA,North Carolina,United States,2020-02-17,105.67
city,Charlotte,transit,NA,North Carolina,United States,2020-02-18,108.75
city,Charlotte,transit,NA,North Carolina,United States,2020-02-19,100.36
city,Charlotte,transit,NA,North Carolina,United States,2020-02-20,85.96
city,Charlotte,transit,NA,North Carolina,United States,2020-02-21,112.22
city,Charlotte,transit,NA,North Carolina,United States,2020-02-22,115.84
city,Charlotte,transit,NA,North Carolina,United States,2020-02-23,86.5
city,Charlotte,transit,NA,North Carolina,United States,2020-02-24,95.27
city,Charlotte,transit,NA,North Carolina,United States,2020-02-25,105.39
city,Charlotte,transit,NA,North Carolina,United States,2020-02-26,105.22
city,Charlotte,transit,NA,North Carolina,United States,2020-02-27,111.52
city,Charlotte,transit,NA,North Carolina,United States,2020-02-28,121.47
city,Charlotte,transit,NA,North Carolina,United States,2020-02-29,124.15
city,Charlotte,transit,NA,North Carolina,United States,2020-03-01,94.18
city,Charlotte,transit,NA,North Carolina,United States,2020-03-02,102.65
city,Charlotte,transit,NA,North Carolina,United States,2020-03-03,99.81
city,Charlotte,transit,NA,North Carolina,United States,2020-03-04,99.64
city,Charlotte,transit,NA,North Carolina,United States,2020-03-05,99.35
city,Charlotte,transit,NA,North Carolina,United States,2020-03-06,116.45
city,Charlotte,transit,NA,North Carolina,United States,2020-03-07,117.44
city,Charlotte,transit,NA,North Carolina,United States,2020-03-08,85.36
city,Charlotte,transit,NA,North Carolina,United States,2020-03-09,102.71
city,Charlotte,transit,NA,North Carolina,United States,2020-03-10,103.43
city,Charlotte,transit,NA,North Carolina,United States,2020-03-11,100
city,Charlotte,transit,NA,North Carolina,United States,2020-03-12,98.86
city,Charlotte,transit,NA,North Carolina,United States,2020-03-13,98.11
city,Charlotte,transit,NA,North Carolina,United States,2020-03-14,91.83
city,Charlotte,transit,NA,North Carolina,United States,2020-03-15,68.92
city,Charlotte,transit,NA,North Carolina,United States,2020-03-16,74.13
city,Charlotte,transit,NA,North Carolina,United States,2020-03-17,72.46
city,Charlotte,transit,NA,North Carolina,United States,2020-03-18,63.36
city,Charlotte,transit,NA,North Carolina,United States,2020-03-19,63.55
city,Charlotte,transit,NA,North Carolina,United States,2020-03-20,66.25
city,Charlotte,transit,NA,North Carolina,United States,2020-03-21,55.73
city,Charlotte,transit,NA,North Carolina,United States,2020-03-22,44.74
city,Charlotte,transit,NA,North Carolina,United States,2020-03-23,51.83
city,Charlotte,transit,NA,North Carolina,United States,2020-03-24,51.59
city,Charlotte,transit,NA,North Carolina,United States,2020-03-25,53.82
city,Charlotte,transit,NA,North Carolina,United States,2020-03-26,45.96
city,Charlotte,transit,NA,North Carolina,United States,2020-03-27,49.97
city,Charlotte,transit,NA,North Carolina,United States,2020-03-28,46.19
city,Charlotte,transit,NA,North Carolina,United States,2020-03-29,41.72
city,Charlotte,transit,NA,North Carolina,United States,2020-03-30,51.16
city,Charlotte,transit,NA,North Carolina,United States,2020-03-31,43.99
city,Charlotte,transit,NA,North Carolina,United States,2020-04-01,44.8
city,Charlotte,transit,NA,North Carolina,United States,2020-04-02,50.12
city,Charlotte,transit,NA,North Carolina,United States,2020-04-03,49.66
city,Charlotte,transit,NA,North Carolina,United States,2020-04-04,50.03
city,Charlotte,transit,NA,North Carolina,United States,2020-04-05,42.56
city,Charlotte,transit,NA,North Carolina,United States,2020-04-06,50.75
city,Charlotte,transit,NA,North Carolina,United States,2020-04-07,49.76
city,Charlotte,transit,NA,North Carolina,United States,2020-04-08,47.39
city,Charlotte,transit,NA,North Carolina,United States,2020-04-09,49.78
city,Charlotte,transit,NA,North Carolina,United States,2020-04-10,47.29
city,Charlotte,transit,NA,North Carolina,United States,2020-04-11,44.97
city,Charlotte,transit,NA,North Carolina,United States,2020-04-12,34.56
city,Charlotte,transit,NA,North Carolina,United States,2020-04-13,49.08
city,Charlotte,transit,NA,North Carolina,United States,2020-04-14,48.34
city,Charlotte,transit,NA,North Carolina,United States,2020-04-15,44.01
city,Charlotte,transit,NA,North Carolina,United States,2020-04-16,49.86
city,Charlotte,transit,NA,North Carolina,United States,2020-04-17,52.25
city,Charlotte,transit,NA,North Carolina,United States,2020-04-18,50.27
city,Charlotte,transit,NA,North Carolina,United States,2020-04-19,42.47
city,Charlotte,transit,NA,North Carolina,United States,2020-04-20,51.11
city,Charlotte,transit,NA,North Carolina,United States,2020-04-21,48.74
city,Charlotte,transit,NA,North Carolina,United States,2020-04-22,49.01
city,Charlotte,transit,NA,North Carolina,United States,2020-04-23,44.66
city,Charlotte,transit,NA,North Carolina,United States,2020-04-24,52.15
city,Charlotte,transit,NA,North Carolina,United States,2020-04-25,46.21
city,Charlotte,transit,NA,North Carolina,United States,2020-04-26,49.25
city,Charlotte,transit,NA,North Carolina,United States,2020-04-27,54.93
city,Charlotte,transit,NA,North Carolina,United States,2020-04-28,54.06
city,Charlotte,transit,NA,North Carolina,United States,2020-04-29,53.07
city,Charlotte,transit,NA,North Carolina,United States,2020-04-30,51.08
city,Charlotte,transit,NA,North Carolina,United States,2020-05-01,56.31
city,Charlotte,transit,NA,North Carolina,United States,2020-05-02,50.85
city,Charlotte,transit,NA,North Carolina,United States,2020-05-03,52.17
city,Charlotte,transit,NA,North Carolina,United States,2020-05-04,58.36
city,Charlotte,transit,NA,North Carolina,United States,2020-05-05,56.47
city,Charlotte,transit,NA,North Carolina,United States,2020-05-06,56.09
city,Charlotte,transit,NA,North Carolina,United States,2020-05-07,57.83
city,Charlotte,transit,NA,North Carolina,United States,2020-05-08,57.51
city,Charlotte,transit,NA,North Carolina,United States,2020-05-09,55.22
city,Charlotte,transit,NA,North Carolina,United States,2020-05-10,50.24
city,Charlotte,transit,NA,North Carolina,United States,2020-05-11,NA
city,Charlotte,transit,NA,North Carolina,United States,2020-05-12,NA
city,Charlotte,transit,NA,North Carolina,United States,2020-05-13,61.06
city,Charlotte,transit,NA,North Carolina,United States,2020-05-14,60.32
city,Charlotte,transit,NA,North Carolina,United States,2020-05-15,61.01
city,Charlotte,transit,NA,North Carolina,United States,2020-05-16,62.41
city,Charlotte,transit,NA,North Carolina,United States,2020-05-17,56.52
city,Charlotte,transit,NA,North Carolina,United States,2020-05-18,60.39
city,Charlotte,transit,NA,North Carolina,United States,2020-05-19,56.45
city,Charlotte,transit,NA,North Carolina,United States,2020-05-20,52.1
city,Charlotte,transit,NA,North Carolina,United States,2020-05-21,53.21
city,Charlotte,transit,NA,North Carolina,United States,2020-05-22,63.11
city,Charlotte,transit,NA,North Carolina,United States,2020-05-23,66.74
city,Charlotte,transit,NA,North Carolina,United States,2020-05-24,57.32
city,Charlotte,transit,NA,North Carolina,United States,2020-05-25,60.85
city,Charlotte,transit,NA,North Carolina,United States,2020-05-26,64.42
city,Charlotte,transit,NA,North Carolina,United States,2020-05-27,56.95
city,Charlotte,transit,NA,North Carolina,United States,2020-05-28,66.54
city,Charlotte,transit,NA,North Carolina,United States,2020-05-29,66.43
city,Charlotte,transit,NA,North Carolina,United States,2020-05-30,69.95
city,Charlotte,transit,NA,North Carolina,United States,2020-05-31,62.71
city,Charlotte,transit,NA,North Carolina,United States,2020-06-01,67.7
city,Charlotte,transit,NA,North Carolina,United States,2020-06-02,75.73
city,Charlotte,transit,NA,North Carolina,United States,2020-06-03,70.73
city,Charlotte,transit,NA,North Carolina,United States,2020-06-04,72.66
city,Charlotte,transit,NA,North Carolina,United States,2020-06-05,76.01
city,Charlotte,transit,NA,North Carolina,United States,2020-06-06,74.18
city,Charlotte,transit,NA,North Carolina,United States,2020-06-07,65.29
city,Charlotte,transit,NA,North Carolina,United States,2020-06-08,75.1
city,Charlotte,transit,NA,North Carolina,United States,2020-06-09,71.43
city,Charlotte,transit,NA,North Carolina,United States,2020-06-10,69.01
city,Charlotte,transit,NA,North Carolina,United States,2020-06-11,68.53
city,Charlotte,transit,NA,North Carolina,United States,2020-06-12,76.31
city,Charlotte,transit,NA,North Carolina,United States,2020-06-13,76.96
city,Charlotte,transit,NA,North Carolina,United States,2020-06-14,64.98
city,Charlotte,transit,NA,North Carolina,United States,2020-06-15,67.25
city,Charlotte,transit,NA,North Carolina,United States,2020-06-16,61.98
city,Charlotte,transit,NA,North Carolina,United States,2020-06-17,67.75
city,Charlotte,transit,NA,North Carolina,United States,2020-06-18,67.01
city,Charlotte,transit,NA,North Carolina,United States,2020-06-19,74.86
city,Charlotte,transit,NA,North Carolina,United States,2020-06-20,74.64
city,Charlotte,transit,NA,North Carolina,United States,2020-06-21,61.71
city,Charlotte,transit,NA,North Carolina,United States,2020-06-22,71.59
city,Charlotte,transit,NA,North Carolina,United States,2020-06-23,75.96
city,Charlotte,transit,NA,North Carolina,United States,2020-06-24,73.07
city,Charlotte,transit,NA,North Carolina,United States,2020-06-25,75.29
city,Charlotte,transit,NA,North Carolina,United States,2020-06-26,78.55
city,Charlotte,transit,NA,North Carolina,United States,2020-06-27,72.88
city,Charlotte,transit,NA,North Carolina,United States,2020-06-28,59.9
city,Charlotte,transit,NA,North Carolina,United States,2020-06-29,71.81
city,Charlotte,transit,NA,North Carolina,United States,2020-06-30,71.31
city,Charlotte,transit,NA,North Carolina,United States,2020-07-01,70.17
city,Charlotte,transit,NA,North Carolina,United States,2020-07-02,77.95
city,Charlotte,transit,NA,North Carolina,United States,2020-07-03,71.18
city,Charlotte,transit,NA,North Carolina,United States,2020-07-04,65.94
city,Charlotte,transit,NA,North Carolina,United States,2020-07-05,62.22
city,Charlotte,transit,NA,North Carolina,United States,2020-07-06,72.42
city,Charlotte,transit,NA,North Carolina,United States,2020-07-07,67.76
city,Charlotte,transit,NA,North Carolina,United States,2020-07-08,69.52
city,Charlotte,transit,NA,North Carolina,United States,2020-07-09,72.83
city,Charlotte,transit,NA,North Carolina,United States,2020-07-10,79.69
city,Charlotte,transit,NA,North Carolina,United States,2020-07-11,81.19
city,Charlotte,transit,NA,North Carolina,United States,2020-07-12,62.59
city,Charlotte,transit,NA,North Carolina,United States,2020-07-13,70.9
city,Charlotte,transit,NA,North Carolina,United States,2020-07-14,69.86
city,Charlotte,transit,NA,North Carolina,United States,2020-07-15,69.37
city,Charlotte,transit,NA,North Carolina,United States,2020-07-16,72.1
city,Charlotte,transit,NA,North Carolina,United States,2020-07-17,77.3
city,Charlotte,transit,NA,North Carolina,United States,2020-07-18,75.75
city,Charlotte,transit,NA,North Carolina,United States,2020-07-19,61.13
city,Charlotte,transit,NA,North Carolina,United States,2020-07-20,72.56
city,Charlotte,transit,NA,North Carolina,United States,2020-07-21,71.91
city,Charlotte,transit,NA,North Carolina,United States,2020-07-22,68.92
city,Charlotte,transit,NA,North Carolina,United States,2020-07-23,72.08
city,Charlotte,transit,NA,North Carolina,United States,2020-07-24,73.07
city,Charlotte,transit,NA,North Carolina,United States,2020-07-25,77.66
city,Charlotte,transit,NA,North Carolina,United States,2020-07-26,60.1
city,Charlotte,transit,NA,North Carolina,United States,2020-07-27,71.35
city,Charlotte,transit,NA,North Carolina,United States,2020-07-28,67.63
city,Charlotte,transit,NA,North Carolina,United States,2020-07-29,68.96
city,Charlotte,transit,NA,North Carolina,United States,2020-07-30,69.28
city,Charlotte,transit,NA,North Carolina,United States,2020-07-31,71.28
city,Charlotte,transit,NA,North Carolina,United States,2020-08-01,72.99
city,Charlotte,transit,NA,North Carolina,United States,2020-08-02,64.91
